timestamp_utc,records_lag_max,rabbitmq_total_messages
2026-07-23T20:42:14.215990+00:00,0,
2026-07-23T20:42:15.747993+00:00,0,
2026-07-23T20:42:17.277308+00:00,0,
2026-07-23T20:42:18.839207+00:00,25,
2026-07-23T20:42:20.376111+00:00,90,
2026-07-23T20:42:21.910117+00:00,15,
2026-07-23T20:42:23.439997+00:00,13,
2026-07-23T20:42:24.968257+00:00,3,
2026-07-23T20:42:26.498428+00:00,211,
2026-07-23T20:42:28.023212+00:00,101,
2026-07-23T20:42:29.550898+00:00,13,
2026-07-23T20:42:31.075744+00:00,54,
2026-07-23T20:42:32.607436+00:00,106,
2026-07-23T20:42:34.141432+00:00,143,
2026-07-23T20:42:35.681779+00:00,216,
2026-07-23T20:42:37.221294+00:00,164,
2026-07-23T20:42:38.761466+00:00,98,
2026-07-23T20:42:40.293099+00:00,220,
2026-07-23T20:42:41.829084+00:00,170,
2026-07-23T20:42:43.356486+00:00,357,
2026-07-23T20:42:44.896296+00:00,457,
2026-07-23T20:42:46.426043+00:00,40,
2026-07-23T20:42:47.952282+00:00,0,
2026-07-23T20:42:49.483907+00:00,0,
2026-07-23T20:42:51.013845+00:00,0,
2026-07-23T20:42:52.546024+00:00,65,
2026-07-23T20:42:54.071739+00:00,106,
2026-07-23T20:42:55.601630+00:00,37,
2026-07-23T20:42:57.129622+00:00,43,
2026-07-23T20:42:58.657317+00:00,11,
2026-07-23T20:43:00.194390+00:00,58,
2026-07-23T20:43:01.738545+00:00,8,
2026-07-23T20:43:03.272580+00:00,78,
2026-07-23T20:43:04.798816+00:00,0,
2026-07-23T20:43:06.323199+00:00,0,
2026-07-23T20:43:07.862888+00:00,0,
2026-07-23T20:43:09.394437+00:00,0,
2026-07-23T20:43:10.921851+00:00,0,
2026-07-23T20:43:12.451778+00:00,0,
2026-07-23T20:43:13.979076+00:00,0,
2026-07-23T20:43:15.511819+00:00,0,
2026-07-23T20:43:17.036099+00:00,0,
2026-07-23T20:43:18.564304+00:00,0,
2026-07-23T20:43:20.100042+00:00,0,
2026-07-23T20:43:21.625541+00:00,0,
2026-07-23T20:43:23.185027+00:00,0,
2026-07-23T20:43:24.710688+00:00,0,
2026-07-23T20:43:26.235606+00:00,0,
2026-07-23T20:43:27.770598+00:00,0,
2026-07-23T20:43:29.313058+00:00,0,
2026-07-23T20:43:30.837988+00:00,0,
2026-07-23T20:43:32.371066+00:00,0,
2026-07-23T20:43:33.905544+00:00,0,
2026-07-23T20:43:35.481223+00:00,0,
2026-07-23T20:43:37.015887+00:00,0,
2026-07-23T20:43:38.608526+00:00,0,
2026-07-23T20:43:40.167943+00:00,0,
2026-07-23T20:43:41.702938+00:00,0,
2026-07-23T20:43:43.233307+00:00,0,
2026-07-23T20:43:44.765859+00:00,0,
2026-07-23T20:43:46.319441+00:00,0,
2026-07-23T20:43:47.852931+00:00,0,
2026-07-23T20:43:49.386632+00:00,0,
2026-07-23T20:43:50.955862+00:00,0,
2026-07-23T20:43:52.478677+00:00,0,
2026-07-23T20:43:54.011523+00:00,0,
2026-07-23T20:43:55.545124+00:00,0,
2026-07-23T20:43:57.104826+00:00,0,
2026-07-23T20:43:58.632607+00:00,0,
2026-07-23T20:44:00.166543+00:00,0,
2026-07-23T20:44:01.705851+00:00,0,
2026-07-23T20:44:03.234571+00:00,0,
2026-07-23T20:44:04.761910+00:00,0,
2026-07-23T20:44:06.303365+00:00,0,
2026-07-23T20:44:07.838486+00:00,0,
2026-07-23T20:44:09.365322+00:00,0,
2026-07-23T20:44:10.891781+00:00,0,
2026-07-23T20:44:12.418047+00:00,0,
2026-07-23T20:44:13.963007+00:00,0,
2026-07-23T20:44:15.489870+00:00,0,
2026-07-23T20:44:17.014605+00:00,0,
2026-07-23T20:44:18.543269+00:00,0,
2026-07-23T20:44:20.072323+00:00,0,
2026-07-23T20:44:21.599407+00:00,0,
2026-07-23T20:44:23.124577+00:00,0,
2026-07-23T20:44:24.656278+00:00,0,
2026-07-23T20:44:26.185531+00:00,0,
2026-07-23T20:44:27.713644+00:00,0,
2026-07-23T20:44:29.244181+00:00,0,
2026-07-23T20:44:30.780801+00:00,0,
2026-07-23T20:44:32.314878+00:00,0,
2026-07-23T20:44:33.853160+00:00,0,
2026-07-23T20:44:35.383657+00:00,0,
2026-07-23T20:44:36.910297+00:00,0,
2026-07-23T20:44:38.440745+00:00,0,
2026-07-23T20:44:39.975604+00:00,0,
2026-07-23T20:44:41.496160+00:00,0,
2026-07-23T20:44:43.030821+00:00,0,
2026-07-23T20:44:44.565776+00:00,0,
2026-07-23T20:44:46.094875+00:00,0,
2026-07-23T20:44:47.629459+00:00,0,
2026-07-23T20:44:49.160800+00:00,0,
2026-07-23T20:44:50.691266+00:00,0,
2026-07-23T20:44:52.214765+00:00,0,
2026-07-23T20:44:53.781655+00:00,11,
2026-07-23T20:44:55.318366+00:00,230,
2026-07-23T20:44:56.849028+00:00,188,
2026-07-23T20:44:58.379308+00:00,87,
2026-07-23T20:44:59.921111+00:00,13,
2026-07-23T20:45:01.453094+00:00,16,
2026-07-23T20:45:02.989424+00:00,102,
2026-07-23T20:45:04.513643+00:00,61,
2026-07-23T20:45:06.037723+00:00,21,
2026-07-23T20:45:07.564018+00:00,38,
2026-07-23T20:45:09.091004+00:00,9,
2026-07-23T20:45:10.621877+00:00,9,
2026-07-23T20:45:12.147992+00:00,151,
2026-07-23T20:45:13.673355+00:00,14,
2026-07-23T20:45:15.205427+00:00,253,
2026-07-23T20:45:16.734878+00:00,20,
2026-07-23T20:45:18.259160+00:00,24,
2026-07-23T20:45:19.785622+00:00,26,
2026-07-23T20:45:21.355509+00:00,95,
2026-07-23T20:45:22.882584+00:00,146,
2026-07-23T20:45:24.412751+00:00,132,
2026-07-23T20:45:25.976160+00:00,216,
2026-07-23T20:45:27.509246+00:00,97,
2026-07-23T20:45:29.042993+00:00,49,
2026-07-23T20:45:30.570688+00:00,45,
2026-07-23T20:45:32.120331+00:00,120,
2026-07-23T20:45:33.655010+00:00,188,
2026-07-23T20:45:35.180600+00:00,13,
2026-07-23T20:45:36.708401+00:00,0,
2026-07-23T20:45:38.235690+00:00,197,
2026-07-23T20:45:39.767566+00:00,91,
2026-07-23T20:45:41.295913+00:00,262,
2026-07-23T20:45:42.827370+00:00,305,
2026-07-23T20:45:44.361650+00:00,108,
2026-07-23T20:45:45.887835+00:00,108,
2026-07-23T20:45:47.413160+00:00,233,
2026-07-23T20:45:48.936352+00:00,25,
2026-07-23T20:45:50.468395+00:00,84,
2026-07-23T20:45:52.000744+00:00,7,
2026-07-23T20:45:53.525680+00:00,141,
2026-07-23T20:45:55.076040+00:00,300,
2026-07-23T20:45:56.610243+00:00,21,
2026-07-23T20:45:58.141049+00:00,219,
2026-07-23T20:45:59.677316+00:00,416,
2026-07-23T20:46:01.209847+00:00,91,
2026-07-23T20:46:02.738731+00:00,202,
2026-07-23T20:46:04.277483+00:00,72,
2026-07-23T20:46:05.799107+00:00,10,
2026-07-23T20:46:07.330560+00:00,28,
2026-07-23T20:46:08.855462+00:00,8,
2026-07-23T20:46:10.376368+00:00,36,
2026-07-23T20:46:11.915920+00:00,167,
2026-07-23T20:46:13.443597+00:00,63,
2026-07-23T20:46:14.968597+00:00,0,
2026-07-23T20:46:16.501478+00:00,0,
2026-07-23T20:46:18.025895+00:00,0,
2026-07-23T20:46:19.547800+00:00,0,
2026-07-23T20:46:21.082944+00:00,0,
2026-07-23T20:46:22.605160+00:00,0,
2026-07-23T20:46:24.137538+00:00,0,
2026-07-23T20:46:25.670374+00:00,0,
2026-07-23T20:46:27.202692+00:00,0,
2026-07-23T20:46:28.737714+00:00,0,
2026-07-23T20:46:30.271508+00:00,0,
2026-07-23T20:46:31.793876+00:00,0,
2026-07-23T20:46:33.321379+00:00,0,
2026-07-23T20:46:34.850478+00:00,0,
2026-07-23T20:46:36.378056+00:00,0,
2026-07-23T20:46:37.903655+00:00,0,
2026-07-23T20:46:39.432070+00:00,0,
2026-07-23T20:46:40.958193+00:00,0,
2026-07-23T20:46:42.482484+00:00,0,
2026-07-23T20:46:44.010582+00:00,0,
2026-07-23T20:46:45.545695+00:00,0,
2026-07-23T20:46:47.071327+00:00,0,
2026-07-23T20:46:48.598028+00:00,0,
2026-07-23T20:46:50.121609+00:00,0,
2026-07-23T20:46:51.679348+00:00,0,
2026-07-23T20:46:53.213266+00:00,0,
2026-07-23T20:46:54.742197+00:00,0,
2026-07-23T20:46:56.280782+00:00,0,
2026-07-23T20:46:57.820259+00:00,0,
2026-07-23T20:46:59.346751+00:00,0,
2026-07-23T20:47:00.880922+00:00,0,
2026-07-23T20:47:02.421311+00:00,0,
2026-07-23T20:47:03.983034+00:00,0,
2026-07-23T20:47:05.518290+00:00,0,
2026-07-23T20:47:07.046406+00:00,0,
2026-07-23T20:47:08.572006+00:00,0,
2026-07-23T20:47:10.104094+00:00,0,
2026-07-23T20:47:11.630486+00:00,0,
2026-07-23T20:47:13.161211+00:00,0,
2026-07-23T20:47:14.686679+00:00,0,
2026-07-23T20:47:16.269742+00:00,0,
2026-07-23T20:47:17.811342+00:00,0,
2026-07-23T20:47:19.340875+00:00,0,
2026-07-23T20:47:20.861531+00:00,0,
2026-07-23T20:47:22.387475+00:00,0,
2026-07-23T20:47:23.918294+00:00,0,
2026-07-23T20:47:25.447840+00:00,0,
2026-07-23T20:47:26.976153+00:00,0,
2026-07-23T20:47:28.508260+00:00,0,
2026-07-23T20:47:30.034000+00:00,0,
2026-07-23T20:47:31.597760+00:00,0,
2026-07-23T20:47:33.120585+00:00,0,
2026-07-23T20:47:34.651167+00:00,0,
2026-07-23T20:47:36.183793+00:00,0,
2026-07-23T20:47:37.711599+00:00,0,
2026-07-23T20:47:39.237422+00:00,0,
2026-07-23T20:47:40.768943+00:00,75,
2026-07-23T20:47:42.292076+00:00,12,
2026-07-23T20:47:43.825414+00:00,138,
2026-07-23T20:47:45.362978+00:00,85,
2026-07-23T20:47:46.930369+00:00,8,
2026-07-23T20:47:48.456371+00:00,145,
2026-07-23T20:47:49.988984+00:00,687,
2026-07-23T20:47:51.527782+00:00,17,
2026-07-23T20:47:53.065227+00:00,67,
2026-07-23T20:47:54.587765+00:00,171,
2026-07-23T20:47:56.119854+00:00,90,
2026-07-23T20:47:57.643897+00:00,382,
2026-07-23T20:47:59.177176+00:00,24,
2026-07-23T20:48:00.709516+00:00,92,
2026-07-23T20:48:02.287125+00:00,260,
2026-07-23T20:48:03.827733+00:00,65,
2026-07-23T20:48:05.371774+00:00,233,
2026-07-23T20:48:06.914101+00:00,200,
2026-07-23T20:48:08.478643+00:00,21,
2026-07-23T20:48:10.011042+00:00,100,
2026-07-23T20:48:11.538911+00:00,12,
2026-07-23T20:48:13.066366+00:00,8,
2026-07-23T20:48:14.592597+00:00,7,
2026-07-23T20:48:16.130826+00:00,4,
2026-07-23T20:48:17.654108+00:00,5,
2026-07-23T20:48:19.183994+00:00,4,
2026-07-23T20:48:20.708325+00:00,29,
2026-07-23T20:48:22.235917+00:00,84,
2026-07-23T20:48:23.773125+00:00,6,
2026-07-23T20:48:25.300151+00:00,3,
2026-07-23T20:48:26.828283+00:00,12,
2026-07-23T20:48:28.359618+00:00,78,
2026-07-23T20:48:29.883093+00:00,6,
2026-07-23T20:48:31.412551+00:00,8,
2026-07-23T20:48:32.967943+00:00,5,
2026-07-23T20:48:34.537177+00:00,27,
2026-07-23T20:48:36.072725+00:00,228,
2026-07-23T20:48:37.610881+00:00,315,
2026-07-23T20:48:39.165016+00:00,8,
2026-07-23T20:48:40.688787+00:00,95,
2026-07-23T20:48:42.220565+00:00,20,
2026-07-23T20:48:43.753707+00:00,20,
2026-07-23T20:48:45.276594+00:00,42,
2026-07-23T20:48:46.799417+00:00,13,
2026-07-23T20:48:48.324201+00:00,7,
2026-07-23T20:48:49.853530+00:00,152,
2026-07-23T20:48:51.393620+00:00,28,
2026-07-23T20:48:52.919970+00:00,16,
2026-07-23T20:48:54.473177+00:00,29,
2026-07-23T20:48:56.001721+00:00,100,
2026-07-23T20:48:57.522427+00:00,0,
2026-07-23T20:48:59.055988+00:00,0,
2026-07-23T20:49:00.582450+00:00,0,
2026-07-23T20:49:02.112818+00:00,0,
2026-07-23T20:49:03.640263+00:00,0,
2026-07-23T20:49:05.170929+00:00,0,
2026-07-23T20:49:06.690504+00:00,0,
2026-07-23T20:49:08.223045+00:00,0,
2026-07-23T20:49:09.747617+00:00,0,
2026-07-23T20:49:11.276278+00:00,0,
2026-07-23T20:49:12.804348+00:00,0,
2026-07-23T20:49:14.333312+00:00,0,
2026-07-23T20:49:15.866009+00:00,146,
2026-07-23T20:49:17.407612+00:00,6,
2026-07-23T20:49:18.943804+00:00,2,
2026-07-23T20:49:20.469735+00:00,167,
2026-07-23T20:49:22.000654+00:00,1368,
2026-07-23T20:49:23.533348+00:00,6,
2026-07-23T20:49:25.064335+00:00,0,
2026-07-23T20:49:26.591369+00:00,0,
2026-07-23T20:49:28.141936+00:00,0,
2026-07-23T20:49:29.670314+00:00,0,
2026-07-23T20:49:31.206806+00:00,0,
2026-07-23T20:49:32.741986+00:00,0,
2026-07-23T20:49:34.267231+00:00,0,
2026-07-23T20:49:35.799567+00:00,0,
2026-07-23T20:49:37.325528+00:00,0,
2026-07-23T20:49:38.854063+00:00,0,
2026-07-23T20:49:40.381639+00:00,0,
2026-07-23T20:49:41.909934+00:00,0,
2026-07-23T20:49:43.437613+00:00,0,
2026-07-23T20:49:44.960115+00:00,0,
2026-07-23T20:49:46.490772+00:00,0,
2026-07-23T20:49:48.030027+00:00,0,
2026-07-23T20:49:49.584527+00:00,0,
2026-07-23T20:49:51.119659+00:00,0,
2026-07-23T20:49:52.656753+00:00,0,
2026-07-23T20:49:54.223319+00:00,0,
2026-07-23T20:49:55.748591+00:00,0,
2026-07-23T20:49:57.285585+00:00,0,
2026-07-23T20:49:58.814209+00:00,0,
2026-07-23T20:50:00.378029+00:00,16,
2026-07-23T20:50:01.957708+00:00,60,
2026-07-23T20:50:03.493055+00:00,14,
2026-07-23T20:50:05.034735+00:00,14,
2026-07-23T20:50:06.571247+00:00,138,
2026-07-23T20:50:08.108115+00:00,48,
2026-07-23T20:50:09.646234+00:00,20,
2026-07-23T20:50:11.181639+00:00,40,
2026-07-23T20:50:12.704165+00:00,15,
2026-07-23T20:50:14.239457+00:00,119,
2026-07-23T20:50:15.779367+00:00,57,
2026-07-23T20:50:17.313964+00:00,9,
2026-07-23T20:50:18.835069+00:00,7,
2026-07-23T20:50:20.367366+00:00,0,
2026-07-23T20:50:21.893982+00:00,11,
2026-07-23T20:50:23.426108+00:00,188,
2026-07-23T20:50:24.953044+00:00,25,
2026-07-23T20:50:26.493242+00:00,79,
2026-07-23T20:50:28.028726+00:00,92,
2026-07-23T20:50:29.552605+00:00,14,
2026-07-23T20:50:31.077303+00:00,81,
2026-07-23T20:50:32.606382+00:00,131,
2026-07-23T20:50:34.143581+00:00,28,
2026-07-23T20:50:35.670960+00:00,74,
2026-07-23T20:50:37.195588+00:00,32,
2026-07-23T20:50:38.726114+00:00,32,
2026-07-23T20:50:40.267079+00:00,20,
2026-07-23T20:50:41.801767+00:00,333,
2026-07-23T20:50:43.324685+00:00,31,
2026-07-23T20:50:44.848558+00:00,28,
2026-07-23T20:50:46.381259+00:00,65,
2026-07-23T20:50:47.934411+00:00,451,
2026-07-23T20:50:49.467872+00:00,49,
2026-07-23T20:50:51.008150+00:00,106,
2026-07-23T20:50:52.548903+00:00,153,
2026-07-23T20:50:54.077761+00:00,33,
2026-07-23T20:50:55.601691+00:00,155,
2026-07-23T20:50:57.127444+00:00,22,
2026-07-23T20:50:58.655205+00:00,33,
2026-07-23T20:51:00.188943+00:00,64,
2026-07-23T20:51:01.715086+00:00,51,
2026-07-23T20:51:03.277053+00:00,147,
2026-07-23T20:51:04.812449+00:00,493,
2026-07-23T20:51:06.341411+00:00,20,
2026-07-23T20:51:07.910652+00:00,393,
2026-07-23T20:51:09.442210+00:00,614,
2026-07-23T20:51:10.972230+00:00,191,
2026-07-23T20:51:12.506890+00:00,6,
2026-07-23T20:51:14.041907+00:00,252,
2026-07-23T20:51:15.575071+00:00,7,
2026-07-23T20:51:17.112255+00:00,90,
2026-07-23T20:51:18.643539+00:00,118,
2026-07-23T20:51:20.168118+00:00,23,
2026-07-23T20:51:21.701860+00:00,14,
2026-07-23T20:51:23.237622+00:00,78,
2026-07-23T20:51:24.763412+00:00,96,
2026-07-23T20:51:26.286598+00:00,152,
2026-07-23T20:51:27.815556+00:00,96,
2026-07-23T20:51:29.356148+00:00,24,
2026-07-23T20:51:30.899073+00:00,284,
2026-07-23T20:51:32.435886+00:00,32,
2026-07-23T20:51:33.969163+00:00,184,
2026-07-23T20:51:35.504040+00:00,186,
2026-07-23T20:51:37.035325+00:00,11,
2026-07-23T20:51:38.575929+00:00,564,
2026-07-23T20:51:40.152494+00:00,15,
2026-07-23T20:51:41.713302+00:00,40,
2026-07-23T20:51:43.234620+00:00,0,
2026-07-23T20:51:44.762225+00:00,163,
2026-07-23T20:51:46.296882+00:00,12,
2026-07-23T20:51:47.833030+00:00,202,
2026-07-23T20:51:49.356570+00:00,309,
2026-07-23T20:51:50.880752+00:00,127,
2026-07-23T20:51:52.418931+00:00,101,
2026-07-23T20:51:53.946460+00:00,0,
2026-07-23T20:51:55.470022+00:00,0,
2026-07-23T20:51:56.999360+00:00,0,
2026-07-23T20:51:58.565448+00:00,0,
2026-07-23T20:52:00.090027+00:00,0,
2026-07-23T20:52:01.621210+00:00,0,
2026-07-23T20:52:03.157746+00:00,0,
2026-07-23T20:52:04.682573+00:00,0,
2026-07-23T20:52:06.217778+00:00,0,
2026-07-23T20:52:07.754018+00:00,0,
2026-07-23T20:52:09.290857+00:00,0,
2026-07-23T20:52:10.818136+00:00,0,
2026-07-23T20:52:12.351560+00:00,0,
2026-07-23T20:52:13.887136+00:00,0,
2026-07-23T20:52:15.412029+00:00,0,
2026-07-23T20:52:16.939680+00:00,0,
2026-07-23T20:52:18.471695+00:00,0,
2026-07-23T20:52:20.004785+00:00,0,
2026-07-23T20:52:21.535665+00:00,0,
2026-07-23T20:52:23.065463+00:00,0,
2026-07-23T20:52:24.600034+00:00,105,
2026-07-23T20:52:26.137415+00:00,15,
2026-07-23T20:52:27.660995+00:00,42,
2026-07-23T20:52:29.188034+00:00,9,
2026-07-23T20:52:30.712264+00:00,65,
2026-07-23T20:52:32.233492+00:00,26,
2026-07-23T20:52:33.763768+00:00,56,
2026-07-23T20:52:35.294448+00:00,49,
2026-07-23T20:52:36.820054+00:00,0,
2026-07-23T20:52:38.349811+00:00,0,
2026-07-23T20:52:39.882795+00:00,0,
2026-07-23T20:52:41.407518+00:00,0,
2026-07-23T20:52:42.936833+00:00,0,
2026-07-23T20:52:44.460746+00:00,0,
2026-07-23T20:52:46.001689+00:00,0,
2026-07-23T20:52:47.532795+00:00,0,
2026-07-23T20:52:49.063888+00:00,0,
2026-07-23T20:52:50.588829+00:00,0,
2026-07-23T20:52:52.146962+00:00,0,
2026-07-23T20:52:53.676537+00:00,0,
2026-07-23T20:52:55.212359+00:00,0,
2026-07-23T20:52:56.752429+00:00,0,
2026-07-23T20:52:58.289017+00:00,127,
2026-07-23T20:52:59.815062+00:00,29,
2026-07-23T20:53:01.346108+00:00,159,
2026-07-23T20:53:02.868812+00:00,30,
2026-07-23T20:53:04.402586+00:00,118,
2026-07-23T20:53:05.938945+00:00,761,
2026-07-23T20:53:07.469408+00:00,43,
2026-07-23T20:53:08.997220+00:00,192,
2026-07-23T20:53:10.533672+00:00,105,
2026-07-23T20:53:12.067924+00:00,57,
2026-07-23T20:53:13.592632+00:00,262,
2026-07-23T20:53:15.122449+00:00,15,
2026-07-23T20:53:16.655839+00:00,25,
2026-07-23T20:53:18.189959+00:00,14,
2026-07-23T20:53:19.731291+00:00,72,
2026-07-23T20:53:21.261911+00:00,132,
2026-07-23T20:53:22.798017+00:00,174,
2026-07-23T20:53:24.332127+00:00,65,
2026-07-23T20:53:25.854452+00:00,533,
2026-07-23T20:53:27.391389+00:00,284,
2026-07-23T20:53:28.932542+00:00,405,
2026-07-23T20:53:30.460815+00:00,170,
2026-07-23T20:53:31.999527+00:00,109,
2026-07-23T20:53:33.537104+00:00,221,
2026-07-23T20:53:35.108151+00:00,37,
2026-07-23T20:53:36.649289+00:00,74,
2026-07-23T20:53:38.184900+00:00,584,
2026-07-23T20:53:39.721788+00:00,35,
2026-07-23T20:53:41.255866+00:00,50,
2026-07-23T20:53:42.791608+00:00,35,
2026-07-23T20:53:44.331884+00:00,82,
2026-07-23T20:53:45.861681+00:00,162,
2026-07-23T20:53:47.394150+00:00,391,
2026-07-23T20:53:48.928533+00:00,221,
2026-07-23T20:53:50.466593+00:00,460,
2026-07-23T20:53:51.995599+00:00,63,
2026-07-23T20:53:53.528096+00:00,113,
2026-07-23T20:53:55.057497+00:00,141,
2026-07-23T20:53:56.582014+00:00,67,
2026-07-23T20:53:58.119365+00:00,143,
2026-07-23T20:53:59.653655+00:00,32,
2026-07-23T20:54:01.185319+00:00,155,
2026-07-23T20:54:02.712895+00:00,136,
2026-07-23T20:54:04.240066+00:00,16,
2026-07-23T20:54:05.768638+00:00,105,
2026-07-23T20:54:07.291388+00:00,17,
2026-07-23T20:54:08.876717+00:00,568,
2026-07-23T20:54:10.407752+00:00,129,
2026-07-23T20:54:11.945018+00:00,92,
2026-07-23T20:54:13.470782+00:00,99,
2026-07-23T20:54:15.010069+00:00,467,
2026-07-23T20:54:16.548174+00:00,145,
2026-07-23T20:54:18.114820+00:00,618,
2026-07-23T20:54:19.648161+00:00,235,
2026-07-23T20:54:21.184874+00:00,80,
2026-07-23T20:54:22.734815+00:00,307,
2026-07-23T20:54:24.259002+00:00,152,
2026-07-23T20:54:25.787976+00:00,620,
2026-07-23T20:54:27.328628+00:00,231,
2026-07-23T20:54:28.855294+00:00,164,
2026-07-23T20:54:30.384672+00:00,375,
2026-07-23T20:54:31.922777+00:00,30,
2026-07-23T20:54:33.444469+00:00,108,
2026-07-23T20:54:34.973655+00:00,264,
2026-07-23T20:54:36.499888+00:00,172,
2026-07-23T20:54:38.030484+00:00,142,
2026-07-23T20:54:39.555076+00:00,113,
2026-07-23T20:54:41.083502+00:00,45,
2026-07-23T20:54:42.616426+00:00,191,
2026-07-23T20:54:44.171572+00:00,162,
2026-07-23T20:54:45.699146+00:00,44,
2026-07-23T20:54:47.228187+00:00,24,
2026-07-23T20:54:48.758002+00:00,74,
2026-07-23T20:54:50.292019+00:00,37,
2026-07-23T20:54:51.833640+00:00,106,
2026-07-23T20:54:53.368301+00:00,32,
2026-07-23T20:54:54.903161+00:00,15,
2026-07-23T20:54:56.424732+00:00,97,
2026-07-23T20:54:57.955497+00:00,18,
2026-07-23T20:54:59.493262+00:00,31,
2026-07-23T20:55:01.023206+00:00,153,
2026-07-23T20:55:02.552151+00:00,70,
2026-07-23T20:55:04.075891+00:00,166,
2026-07-23T20:55:05.606770+00:00,272,
2026-07-23T20:55:07.161344+00:00,48,
2026-07-23T20:55:08.695916+00:00,245,
2026-07-23T20:55:10.232590+00:00,70,
2026-07-23T20:55:11.794223+00:00,585,
2026-07-23T20:55:13.326320+00:00,115,
2026-07-23T20:55:14.859709+00:00,113,
2026-07-23T20:55:16.389725+00:00,42,
2026-07-23T20:55:17.918402+00:00,658,
2026-07-23T20:55:19.482292+00:00,239,
2026-07-23T20:55:21.013293+00:00,143,
2026-07-23T20:55:22.539007+00:00,199,
2026-07-23T20:55:24.079077+00:00,22,
2026-07-23T20:55:25.614918+00:00,873,
2026-07-23T20:55:27.139146+00:00,159,
2026-07-23T20:55:28.707910+00:00,135,
2026-07-23T20:55:30.232928+00:00,138,
2026-07-23T20:55:31.766208+00:00,263,
2026-07-23T20:55:33.318289+00:00,318,
2026-07-23T20:55:34.842014+00:00,106,
2026-07-23T20:55:36.371091+00:00,234,
2026-07-23T20:55:37.911371+00:00,147,
2026-07-23T20:55:39.447468+00:00,340,
2026-07-23T20:55:40.989233+00:00,116,
2026-07-23T20:55:42.567000+00:00,240,
2026-07-23T20:55:44.097307+00:00,283,
2026-07-23T20:55:45.630009+00:00,102,
2026-07-23T20:55:47.169092+00:00,144,
2026-07-23T20:55:48.801616+00:00,592,
2026-07-23T20:55:50.344078+00:00,44,
2026-07-23T20:55:51.871051+00:00,36,
2026-07-23T20:55:53.402058+00:00,25,
2026-07-23T20:55:54.927936+00:00,69,
2026-07-23T20:55:56.457834+00:00,182,
2026-07-23T20:55:57.986973+00:00,182,
2026-07-23T20:55:59.512847+00:00,57,
2026-07-23T20:56:01.042658+00:00,49,
2026-07-23T20:56:02.568288+00:00,40,
2026-07-23T20:56:04.094330+00:00,126,
2026-07-23T20:56:05.615710+00:00,34,
2026-07-23T20:56:07.147574+00:00,155,
2026-07-23T20:56:08.684581+00:00,170,
2026-07-23T20:56:10.221396+00:00,50,
2026-07-23T20:56:11.745836+00:00,31,
2026-07-23T20:56:13.271246+00:00,144,
2026-07-23T20:56:14.808094+00:00,285,
2026-07-23T20:56:16.338130+00:00,88,
2026-07-23T20:56:17.870180+00:00,81,
2026-07-23T20:56:19.407497+00:00,206,
2026-07-23T20:56:20.931589+00:00,21,
2026-07-23T20:56:22.458650+00:00,229,
2026-07-23T20:56:23.997592+00:00,16,
2026-07-23T20:56:25.531386+00:00,20,
2026-07-23T20:56:27.072434+00:00,231,
2026-07-23T20:56:28.607016+00:00,104,
2026-07-23T20:56:30.151710+00:00,80,
2026-07-23T20:56:31.691525+00:00,21,
2026-07-23T20:56:33.230767+00:00,14,
2026-07-23T20:56:34.752743+00:00,36,
2026-07-23T20:56:36.281083+00:00,21,
2026-07-23T20:56:37.803138+00:00,17,
2026-07-23T20:56:39.336348+00:00,305,
2026-07-23T20:56:40.877250+00:00,0,
2026-07-23T20:56:42.407347+00:00,0,
2026-07-23T20:56:43.938061+00:00,0,
2026-07-23T20:56:45.461681+00:00,0,
2026-07-23T20:56:46.987456+00:00,0,
2026-07-23T20:56:48.520562+00:00,0,
2026-07-23T20:56:50.048934+00:00,0,
2026-07-23T20:56:51.583460+00:00,0,
2026-07-23T20:56:53.124341+00:00,0,
2026-07-23T20:56:54.646934+00:00,0,
2026-07-23T20:56:56.176150+00:00,0,
2026-07-23T20:56:57.705543+00:00,0,
2026-07-23T20:56:59.233145+00:00,0,
2026-07-23T20:57:00.796909+00:00,0,
2026-07-23T20:57:02.323582+00:00,0,
2026-07-23T20:57:03.857861+00:00,0,
2026-07-23T20:57:05.409213+00:00,0,
2026-07-23T20:57:06.941398+00:00,0,
2026-07-23T20:57:08.469453+00:00,0,
2026-07-23T20:57:10.003502+00:00,0,
2026-07-23T20:57:11.536531+00:00,0,
2026-07-23T20:57:13.075348+00:00,7,
2026-07-23T20:57:14.610898+00:00,16,
2026-07-23T20:57:16.138073+00:00,10,
2026-07-23T20:57:17.663734+00:00,44,
2026-07-23T20:57:19.201438+00:00,293,
2026-07-23T20:57:20.733763+00:00,615,
2026-07-23T20:57:22.283715+00:00,577,
2026-07-23T20:57:23.814935+00:00,0,
2026-07-23T20:57:25.347077+00:00,0,
2026-07-23T20:57:26.884104+00:00,0,
2026-07-23T20:57:28.412139+00:00,0,
2026-07-23T20:57:29.938927+00:00,0,
2026-07-23T20:57:31.465750+00:00,0,
2026-07-23T20:57:32.995591+00:00,0,
2026-07-23T20:57:34.533478+00:00,0,
2026-07-23T20:57:36.061501+00:00,0,
2026-07-23T20:57:37.593258+00:00,0,
2026-07-23T20:57:39.126662+00:00,0,
2026-07-23T20:57:40.655639+00:00,0,
2026-07-23T20:57:42.183266+00:00,0,
2026-07-23T20:57:43.717359+00:00,0,
